CustomerKey,FirstName,LastName,CustomerLifetimeValue
21724,MANDY,YANG,39.95
27474,ALEXANDRIA,HAYES,80.614
15889,ROBERT,WRIGHT,4614.772
20790,KAYLA,HARRISON,19.97
22856,LANCE,CARLSON,4.99
19694,STEPHANIE,PEREZ,69.99
17507,ALEXIS,ROBINSON,73.96
11384,TIFFANY,WANG,70.594
27582,LATOYA,NATH,588.84
25983,JACK,ALEXANDER,59.96
22321,ALAN,ZENG,1700.99
21916,JESSE,EVANS,43.624
19808,BROOKE,KELLY,614.97
26998,FERNANDO,PERRY,120.517
14069,JOY,SERRANO,207.027
19700,GABRIEL,HALL,118.057
24049,BYRON,GOMEZ,573.634
15249,ABIGAIL,ANDERSON,69.076
17869,HENRY,MEHTA,1781.73
22347,ABIGAIL,LONG,58.614
20010,JACKSON,CARTER,69.99
14331,TIMOTHY,MURPHY,77.604
16845,ANDREA,ADAMS,2178.538
16852,KATE,SHE,2178.88
15628,BRIANNA,SANDBERG,92.95
12909,KELSEY,SHAN,92.027
29123,TONYA,GOEL,57.238
12666,JESSIE,ZHU,64.54
18839,DON,LEE,2146.39
24228,TERRY,XU,30.46
26875,BOBBY,PEREZ,84.604
26186,JOANNA,GILL,42.97
21503,MELANIE,LONG,58.614
16783,GRACE,BARNES,2209.523
24087,HANNAH,WILSON,38.98
17141,MAKAYLA,ROGERS,2149.024
18937,IAN,REED,69.99
18399,SARA,TORRES,2101.38
18395,XAVIER,HOWARD,2126.41
13323,ADAM,ADAMS,141.98
28285,SAVANNAH,KING,2417.714
29038,VANESSA,HUGHES,16.55
16034,PAMELA,SURI,16.85
27633,RICHARD,RUSSELL,54.51
25349,JOSE,COLEMAN,9.98
27005,SUSAN,LIN,775.994
21279,LINDA,ROUSEY,9.98
29098,JIMMY,GILL,627.624
24782,NICOLE,MORRIS,2456.61
17618,RAMON,LIU,44.97
28538,JEROME,SANZ,72.54
19330,JOHNNY,SHEN,62.54
16665,LINDA,SUAREZ,163.97
24559,ADRIENNE,SUAREZ,12.56
24204,DARREN,GONZALEZ,618.883
26999,SAMUEL,BROWN,61.97
18868,ADAM,LONG,1766.346
18513,EDWIN,XU,2093.4
29035,ELIJAH,SCOTT,53.97
25279,JORDYN,BARNES,32.6
26207,KELVIN,ZENG,2181.563
23791,AARON,GRIFFIN,75.57
22308,CASSANDRA,LOPEZ,1773.95
24774,XAVIER,GONZALES,32.6
25416,JACK,COLEMAN,80.44
23269,TAYLOR,GRIFFIN,574.98
12265,ALAN,GUO,2166.312
25255,LOGAN,LAL,32.6
21086,KATELYN,BELL,53.614
25275,CHRISTINA,WATSON,37.18
28007,CLAYTON,YE,43.624
25245,FRANCIS,GUTIERREZ,62.97
24511,LOGAN,HALL,40.58
20810,BRITTNEY,HE,12.56
16994,DEANNA,TORRES,44.97
29341,LUCAS,STEWART,107.614
16676,AMANDA,PERRY,27.268
16706,JENNY,SHAN,122.614
18501,ALEXANDRA,POWELL,1749.057
22531,TIFFANY,ZHOU,188.47
25797,MAX,TORRES,42.98
24075,PETER,SADDOW,102.95
16865,JORDYN,DIAZ,2135.024
15938,SEAN,COLLINS,14.56
13368,KYLE,HENDERSON,70.047
21351,JAMES,COLEMAN,39.53
24996,DYLAN,MILLER,2452.03
19371,ROY,MEHTA,34.57
28425,GILBERT,NARA,601.594
17546,MELANIE,JAMES,2106.337
17475,JACKSON,GREEN,2147.048
14680,MARVIN,MUNOZ,48.067
11878,CHRISTINE,NARA,86.574
19731,JONATHAN,ALLEN,87.278
19267,MARSHALL,RAJE,51.85
11487,MORGAN,JONES,53.99
25589,LYDIA,PEREZ,539.99
18403,MADELINE,PHILLIPS,2095.001
25194,JADA,BELL,32.6
26035,SHANNON,VAZQUEZ,114.46
15858,JONATHAN,PARKER,14.56
12518,JACQUELYN,DOMINGUEZ,17.288
18292,LOUIS,TANG,90.49
12937,MEGAN,WILSON,97.95
12400,ANDY,MARTIN,78.96
11676,ALAN,HU,93.57
18672,ANTHONY,LEWIS,135.346
19813,REBECCA,PEREZ,539.99
18402,KIMBERLY,KELLY,9.98
26979,CHRISTY,JAI,597.95
18096,ARIANA,KELLY,1735.98
24935,JAMES,HAYES,47.45
27332,TONY,RAJI,9.57
25662,ANDRE,KAPOOR,98.614
11232,HAILEY,BRYANT,41.87
13182,JEREMY,BENNETT,218.208
12596,ARMANDO,ROMERO,101.604
17807,PHILIP,SANZ,146.798
11857,ISABELLA,YOUNG,133.027
13598,KEITH,LUO,64.95
24253,FERNANDO,WOOD,19.98
26590,JORGE,GUO,69.99
13272,JORDAN,GONZALEZ,126.046
25455,JORGE,ZHENG,612.44
12831,KATHRYN,LAL,43.624
16891,NATALIE,GONZALES,64.97
28135,CARLA,MADAN,548.634
18460,FAITH,BUTLER,2115.38
21833,TERRANCE,GONZALEZ,2049.098
29061,JAIME,KUMAR,7.98
12824,KRISTOPHER,SUBRAM,56.48
28224,SPENCER,HENDERSON,2438.06
24925,ERICK,PEREZ,64.54
23896,MEGAN,PETERSON,548.634
12527,JOS�,RODRIGUEZ,118.93
20469,MANUEL,SURI,64.95
28924,SYDNEY,WASHINGTON,14.97
29447,LINDSAY,DENG,45.27
15939,JENNIFER,BROWN,43.624
28225,ROBERT,ROSS,85.95
22302,CLAYTON,GUO,1772.268
17410,MORGAN,LEWIS,213.694
19714,ANGELA,PRICE,565.923
21460,JACK,CARTER,29.96
23197,COLE,COOK,77.96
16677,JACK,HUGHES,27.268
26473,ANNA,WOOD,140.7
28983,SEAN,LOPEZ,91.604
21055,KRISTI,CARLSON,1622.72
22819,DAISY,ALVAREZ,103.604
25081,MELANIE,MORRIS,775.994
17658,JADE,HOWARD,14.56
24208,SABRINA,DIAZ,1718.278
17454,EDWARD,PERRY,9.98
21265,RICHARD,STONE,1758.95
22708,ANNE,RUIZ,122.95
20254,DANA,GUTIERREZ,110.084
24180,ARTURO,JAI,41.624
23666,OLIVIA,ANDERSON,2485.674
21484,ABIGAIL,COLEMAN,1000.438
21491,JOSEPH,LEWIS,1054.428
26686,CHRISTIAN,WASHINGTON,43.624
20898,GRANT,FERRIER,73.95
16968,IAN,GRIFFIN,2110.347
25319,RUBEN,CHANDRA,2454.32
23686,RACHEL,MURPHY,122.056
28132,CLINTON,ROMERO,557.97
25786,CHERYL,ROMERO,2084.088
19230,JOY,MORENO,87.278
18781,HUNTER,LEWIS,2125.97
28636,VICTORIA,BRYANT,106.027
27818,CANDICE,HU,617.94
12134,HECTOR,ALONSO,148.863
25898,BRITTNEY,CAI,45.16
12212,SHAWNA,XIE,2071.42
16773,DAVID,LAL,35.913
18247,DONNA,BECK,137.218
22711,ISAIAH,HERNANDEZ,601.594
12221,BRANDI,RUIZ,2141.41
13381,VANESSA,JENKINS,92.027
26966,CEDRIC,ZHANG,602.94
24591,DEREK,PAL,63.97
22418,JACOB,SMITH,1763.53
18933,KELLI,HUANG,64.97
28364,ALISON,NARA,1048.505
21127,CRYSTAL,ZHENG,85.95
15730,PHILIP,DOMINGUEZ,154.903
21376,PAULA,RAMOS,9.98
12138,COLIN,JAI,160.857
22362,AUSTIN,RUSSELL,69.96
21156,MARIA,LOPEZ,1054.408
20534,DALTON,LOPEZ,52.238
24074,GRACE,ALEXANDER,42.97
18062,DYLAN,ANDERSON,83.98
21512,EMMA,RUSSELL,74.97
11236,JEREMY,BUTLER,78.624
18431,CAMERON,HAYES,1754.98
12412,MACKENZIE,WRIGHT,257.134
14142,DAMIEN,ZHENG,57.076
29358,PRISCILLA,CHANDE,2384.07
27845,ANGEL,WRIGHT,769.32
17133,LUCAS,KELLY,2113.29
20223,TERRANCE,MALHOTRA,231.521
17656,CAROL,MARTINEZ,582.508
28160,MELANIE,REED,573.634
22246,JACQUELINE,COX,1048.505
15011,AMBER,MITCHELL,93.037
14517,EBONY,RODRIGUEZ,111.95
22790,LUKE,PHILLIPS,573.634
12554,BARRY,RODRIGUEZ,123.336
15202,BLAKE,BRYANT,25.88
25254,KRYSTAL,SHE,103.92
25272,EDWIN,XU,1054.428
16187,LOUIS,HU,74.83
17263,JULIA,FLORES,1700.99
23236,NICHOLE,KUMAR,14.56
27684,EMMA,COLEMAN,110.084
27189,ELIZABETH,DIAZ,62.518
12488,JAY,GARCIA,17.288
20203,ROY,BLANCO,118.057
23374,EMMA,GRAY,602.94
20174,DOUGLAS,GONZALEZ,59.98
16778,BLAKE,HAYES,2287.831
21042,JON,LIANG,1035.428
18794,ANDREW,DAVIS,1734.634
22518,JILLIAN,SAI,1734.634
17654,CAROLINE,ALEXANDER,1767.037
25320,SHANNON,HERNANDEZ,2417.714
18911,ELIJAH,MCDONALD,92.066
20553,DAMIEN,XIE,2105.064
16616,KELVIN,LIANG,2098.658
23126,CAROLYN,VAN,88.15
18372,JEREMIAH,THOMAS,1783.076
28159,TAMARA,YANG,2414.9
21816,JACKSON,ROBERTS,106.076
25317,ERICK,GARCIA,114.46
19662,LAUREN,POWELL,75.97
25863,SYDNEY,WRIGHT,1263.66
19738,HENRY,MARTINEZ,633.594
21248,RAMON,LI,39.97
21625,JENNIFER,HALL,83.95
15142,KARL,NARA,187.498
16729,TOMMY,NARA,55.86
12496,MELANIE,COX,212.878
17835,FRANCISCO,PEREZ,104.93
22504,ARTURO,RAI,1735.98
13943,KELLY,BRYANT,51.94
15464,KRISTI,BLANCO,74.54
24117,SHANNON,GILL,34.95
16762,FRANKLIN,FERRIER,2222.143
21253,VICTORIA,WILLIAMS,1034.082
19907,BRUCE,DIAZ,64.54
28366,DALTON,RIVERA,595.498
23811,ETHAN,POWELL,566.96
21812,ADRIAN,BAILEY,1034.082
17927,DOUGLAS,PATEL,1030.008
25510,GRANT,KUMAR,1114.926
25543,RAMON,CHEN,139.104
17320,ALAN,ZHU,813.47
28124,MACKENZIE,KELLY,33.53
21081,XAVIER,SMITH,42.98
28516,VINCENT,LIN,587.55
22137,ELIZABETH,GRIFFIN,1092.042
24221,HEIDI,PEREZ,553.97
24291,EDUARDO,GARCIA,539.99
24028,ADAM,HAYES,622.883
18333,MEREDITH,PATEL,81.02
28943,ARTHUR,MARTIN,64.95
29417,KELLIE,VAZQUEZ,231.54
13327,ISABELLE,RUSSELL,30.624
22983,MARIA,BENNETT,14.56
26803,XAVIER,BENNETT,122.95
25772,HAROLD,KAPOOR,96.97
25895,JESSE,RICHARDSON,1248.494
27990,KATHERINE,THOMPSON,41.624
26332,AARON,MITCHELL,120.624
25988,VICTOR,MU�OZ,93.604
25497,MARCUS,TORRES,1700.99
23028,ANNA,TAYLOR,625.94
18320,LUIS,JAI,239.505
27693,TYRONE,ALVAREZ,539.99
16808,JESSICA,LONG,18.624
25942,BRIANNA,BROOKS,1232.83
22214,SABRINA,RUIZ,49.56
20704,SHANE,RODRIGUEZ,101.238
26149,CASEY,CHANDE,87.97
23407,LAUREN,GARCIA,582.97
27444,KAYLA,MARTINEZ,60.27
21902,NATALIE,JAMES,47.248
18680,DAVID,SHAN,1735.98
17623,AUSTIN,ROBINSON,2091.058
14832,BARRY,RANA,2124.068
18463,ADRIANA,SURI,1054.998
24934,LINDSAY,TANG,32.6
27912,CAITLIN,RAMIREZ,81.96
23548,HALEY,MORRIS,52.614
19925,MADISON,JENKINS,81.702
26586,ALEXANDRA,BAKER,57.98
20153,DIANE,SANZ,27.268
11467,ARTURO,ZHENG,103.79
24226,BRIAN,MORRIS,104.95
11190,CARSON,BRYANT,8.57
22647,TAYLOR,MARTINEZ,2301.563
18108,COLIN,GAO,1734.634
15930,TIFFANY,HE,97.258
17372,SARAH,LONG,1733.96
21181,SUMMER,SULLIVAN,64.56
18002,GINA,NAVARRO,79.55
25834,JEREMY,DAVIS,54.56
26900,ROSA,SUN,60.258
24765,MORGAN,ALEXANDER,111.858
25567,DENNIS,ZHENG,539.99
19204,SYDNEY,EVANS,539.99
21330,ISABELLA,CLARK,1000.438
21025,CEDRIC,WU,78.604
17009,WYATT,BUTLER,2126.702
23834,ETHAN,LONG,575.9
17340,JOY,HERNANDEZ,63.51
25661,MANUEL,SAI,1734.634
19855,JOHN,SMITH,2079.058
25122,SUSAN,ZHAO,43.624
18824,ELIJAH,COLLINS,2150.044
18337,AUDREY,SERRANO,2181.563
16620,CAMERON,THOMPSON,2071.078
23427,JAY,SAI,9.98
13475,CHARLES,ALLEN,77.604
26129,JODI,ANAND,42.98
16435,STEVEN,COOPER,12.56
27861,KAREN,HE,539.99
27591,GERALD,SERRANO,9.98
16790,HUNTER,LOPEZ,2303.854
15045,TASHA,LUO,97.076
20481,JORDAN,EDWARDS,1048.505
11848,JOSHUA,LEWIS,97.627
20143,JIMMY,SUAREZ,66.85
28493,MORGAN,WILSON,832.828
20645,XAVIER,STEWART,1031.706
16019,AMBER,HERNANDEZ,582.278
20415,EVELYN,SAI,27.268
16939,BAILEY,EVANS,64.95
25806,DWAYNE,DOMINGUEZ,71.34
24439,XAVIER,WATSON,79.56
23929,KRISTIN,XIE,116.027
19150,MARIA,BAILEY,69.96
14893,GABRIELLE,DIAZ,839.48
16095,MARCUS,GARCIA,2084.098
18861,ASHLEY,WOOD,133.49
18236,ANDREW,WILSON,2169.098
22773,AUTUMN,ZHANG,267.93
17439,JASMINE,BUTLER,2137.36
26265,TAMMY,LOPEZ,67.55
24410,SARA,SANDERS,196.18
25202,JONATHAN,KING,40.58
25480,MIGUEL,THOMAS,1000.438
17817,FELICIA,GUTIERREZ,97.076
17655,ANGELA,S�NCHEZ,1749.057
27682,JENNIFER,KELLY,49.85
16047,TAYLOR,JOHNSON,4.99
19108,HALEY,STEWART,1700.99
17091,TAMMY,PATEL,64.54
13311,ISABELLA,REED,59.86
18647,CHRISTY,HUANG,620.73
22595,NICOLAS,XIE,2273.739
23786,CARRIE,SERRANO,77.96
11342,MARSHALL,WANG,61.604
22117,SYDNEY,PEREZ,594.95
24745,JENNIFER,WARD,59.96
20341,TYLER,SMITH,78.95
17904,GINA,TORRES,1034.082
24184,ALEXANDRA,JACKSON,1034.082
18188,JEFFERY,WANG,2255.787
14635,LUKE,CARTER,66.47
27584,TINA,MALHOTRA,622.076
21554,MOLLY,RANA,79.97
12652,CAROLYN,MARTIN,228.286
14432,ANTONIO,RUSSELL,43.96
17914,PHILLIP,SURI,1000.438
18517,TRISTAN,DIAZ,87.278
28732,BIANCA,YANG,2417.714
23582,STEPHANIE,SIMMONS,654.45
23683,DANA,ALONSO,567.95
25442,MELVIN,GOEL,1735.98
26671,ARTHUR,PATEL,69.99
12651,MARTIN,MALHOTRA,8.644
29134,PEDRO,DOMINGUEZ,16.55
20878,ERIKA,ORTEGA,1034.082
25664,JON,HU,55.54
14158,CRAIG,MORENO,2159.89
12924,DEVON,CHANDE,149.89
28476,BRADLEY,XIE,118.057
17581,JACK,HENDERSON,2159.799
23477,MARCUS,PHILLIPS,104.95
24731,EVAN,MITCHELL,9.98
24334,ALEXA,JAMES,574.98
22537,XAVIER,JENKINS,40.903
13567,ANNE,RUBIO,2111.0
27391,LOGAN,YOUNG,91.96
26974,PHILIP,SUAREZ,1297.454
19888,CARSON,WASHINGTON,118.057
15919,REBEKAH,PRASAD,105.903
23355,LANCE,SERRANO,603.49
20907,TERRENCE,SHAN,62.27
26640,EDUARDO,LOPEZ,602.94
28968,MARCUS,MORGAN,4.58
18770,AARON,HERNANDEZ,117.086
23399,KEITH,PAL,582.97
27034,COREY,NARA,9.98
17862,AARON,BAKER,1749.057
16423,SERGIO,MADAN,112.95
25824,TERRY,PAL,49.96
23742,MORGAN,COX,636.96
28305,PATRICIA,LOPEZ,57.076
13188,ANTHONY,DAVIS,77.604
20786,MARCUS,PEREZ,34.95
21271,THOMAS,WANG,1755.55
27215,SAMANTHA,HUGHES,67.172
29077,BLAKE,HENDERSON,92.95
21590,TAYLOR,GONZALES,1063.388
24987,KRISTOPHER,CHANDRA,2442.05
27238,JESSE,HERNANDEZ,131.94
27403,DYLAN,COLEMAN,141.268
16216,CHARLES,MITCHELL,663.508
27702,DARRYL,LU,1034.082
27715,MYA,ROSS,1052.708
12751,PRISCILLA,XU,92.268
25090,IVAN,SARA,85.86
29429,MARIE,SUAREZ,84.604
20934,HALEY,YOUNG,1050.418
24287,JOHN,MARTINEZ,104.08
23603,SHANE,MALHOTRA,2150.337
28884,SHEILA,SUAREZ,23.88
18518,STEPHANIE,SCOTT,2164.337
23884,ETHAN,ROSS,603.49
17699,JESSE,BELL,80.87
17208,JACOB,MILLER,91.208
25974,NOAH,JAI,2417.714
22252,MAKAYLA,BROOKS,2465.782
16577,LEAH,CHEN,84.96
25637,RAQUEL,MORENO,2247.807
12325,GLORIA,MARTIN,165.238
16705,JACQUELINE,WOOD,141.238
17560,KAYLEE,RICHARDSON,44.97
20572,CAROLINE,DIAZ,95.893
24058,ALVIN,LAL,1051.37
20049,COLLEEN,CHAVEZ,2197.463
25914,SETH,HUGHES,75.86
22764,CHASE,BROOKS,89.97
16094,KAYLA,BROWN,596.84
27690,JAIME,NAVARRO,573.634
28864,NATALIE,MURPHY,86.94
23701,MARISSA,BARNES,602.94
18414,GABRIELLE,GRIFFIN,1781.73
18366,ALEXANDRIA,RICHARDSON,1819.702
21803,EMILY,THOMAS,39.98
17166,JOSHUA,SEVERAL,9.98
16030,MAX,MARTIN,74.54
13710,DESTINY,HARRIS,2162.134
24316,RACHEL,DIAZ,41.17
13655,CHRISTOPHER,WALKER,43.96
18994,JACKSON,ALLEN,123.98
27671,JEREMIAH,MARTINEZ,2419.06
17010,BRIANNA,JAMES,2142.146
29366,DOMINIC,PATEL,2419.06
17135,RICHARD,EDWARDS,2152.16
22474,LEAH,ZHU,27.96
27698,ISABELLA,BELL,1081.178
24147,KATHLEEN,HERNANDEZ,42.97
28019,MELISSA,RAMIREZ,14.56
25067,MELANIE,BUTLER,70.234
26956,KRISTIN,PAL,626.93
14369,DEVIN,SANCHEZ,69.076
21692,SAVANNAH,WARD,34.95
13988,MIGUEL,WHITE,250.768
18283,MALLORY,VAZQUEZ,148.883
29323,ANDREA,COOPER,78.634
14936,BRYAN,SANCHEZ,159.87
23056,ALYSSA,PERRY,622.076
23952,NELSON,DOMINGUEZ,42.97
24850,EMMANUEL,PEREZ,621.702
11584,DEVIN,CARTER,17.288
14405,DYLAN,WALKER,95.71
17603,ANNA,PATTERSON,9.98
27312,SANDRA,SUN,67.96
24620,OLIVIA,MORGAN,195.59
22551,ANDY,RUBIO,71.48
29360,BRYANT,RODRIGUEZ,2423.04
27985,MICHELE,SHEN,539.99
18788,MADISON,THOMPSON,2126.702
17861,MELANIE,BLUE,1758.95
28071,TREVOR,ROSS,2410.003
22241,ALEXANDRIA,WASHINGTON,1029.418
22062,CAMERON,FLORES,1000.438
27687,BRANDY,MADAN,1071.716
15877,JORDAN,PEREZ,43.624
22238,ALEX,MURPHY,1035.428
27148,EDWIN,ZHU,95.923
29084,BETH,HERNANDEZ,742.35
17353,BRUCE,NAVARRO,2218.513
27648,CHASE,ROGERS,49.85
21378,REBEKAH,DIAZ,87.97
13423,ALEX,PETERSON,168.887
28518,TAMMY,SANCHEZ,750.3
14093,JILLIAN,ARTHUR,61.248
17883,LORI,RUBIO,129.537
25619,RAFAEL,RAJI,1280.206
19877,STEVE,ZHENG,69.99
23383,CALEB,ALLEN,620.604
28105,HANNAH,GARCIA,14.56
27991,NATALIE,RIVERA,6.87
20431,COREY,RAJE,19.97
20900,NATALIE,RUSSELL,152.228
15907,STEVEN,BAILEY,9.98
13506,WILLIE,GUO,123.98
17125,PAIGE,ROGERS,539.99
21137,STEVE,LI,74.54
14911,SHELBY,WATSON,897.96
24707,SHAUN,PAL,2402.05
27920,MARY,HOWARD,2417.714
15286,THOMAS,NELSON,73.48
17164,RYAN,CLARK,33.83
17563,JEREMIAH,KING,2182.26
27621,EDWARD,BROWN,2402.05
18565,DALTON,BRYANT,1839.69
25710,DIANA,GILL,539.99
25583,CAROLYN,ARTHUR,590.923
25502,CARMEN,KIM,1054.428
15782,KATELYN,COLLINS,14.56
15297,NICOLE,BRYANT,44.97
25462,ANGEL,GRAY,1793.94
13228,THOMAS,SANCHEZ,77.604
17497,MARIA,COLLINS,1735.82
26318,CALEB,PARKER,27.268
17219,KELSEY,SHARMA,35.0
16007,JANELLE,GONZALEZ,2084.098
26038,NICOLE,FLORES,2524.077
20604,HAROLD,MARTINEZ,123.48
17215,JUAN,BELL,63.94
24790,REBEKAH,NAVARRO,2440.684
18404,ALICIA,RAJI,9.98
27158,LUCAS,JONES,12.56
27160,BRANDI,VAZQUEZ,63.46
27579,BRUCE,SUAREZ,101.604
18344,CALEB,TURNER,1766.346
22505,JULIE,SHEN,1734.634
21605,BRITTNEY,YE,1065.793
26239,KAITLYN,TURNER,103.92
19044,CESAR,RANA,59.86
22476,SHANE,MARTINEZ,63.97
27779,JORDAN,WASHINGTON,43.624
16969,JACKSON,TURNER,2191.42
19333,CANDACE,MALHOTRA,70.46
16379,MARC,JIMENEZ,63.97
18819,MIRANDA,BENNETT,2117.692
19485,RAUL,SHAN,14.85
15477,JOSE,ADAMS,14.56
19650,SABRINA,SANZ,49.56
24880,SUMMER,CHANDRA,48.614
13864,ROBIN,TORRES,21.98
20400,SYDNEY,HENDERSON,1000.438
26418,RAFAEL,CHANDE,72.54
13201,NICHOLAS,DAVIS,111.32
29046,GABRIELLA,RICHARDSON,83.54
27303,ARTURO,YANG,86.97
22298,MARCUS,WILLIAMS,638.594
19737,ERIN,RAMIREZ,643.94
15773,DYLAN,JENKINS,68.518
20826,JILLIAN,RAMAN,1105.494
11557,FELICIA,RAMOS,42.98
12267,CLIFFORD,GARCIA,2049.098
12373,ISAAC,GRAY,2148.476
28507,DEANNA,SURI,775.994
27179,JAMIE,RUBIO,557.97
27598,MARCO,GONZALEZ,574.82
20102,ARIANNA,JENKINS,43.624
22417,SHAUN,GOEL,42.98
15610,JESSICA,GONZALES,123.594
16236,NICHOLAS,MARTINEZ,108.98
29462,CLINTON,HERNANDEZ,872.444
17106,GINA,JIM�NEZ,83.903
20008,JACK,FOSTER,69.99
26376,ANTHONY,MARTINEZ,193.86
17394,VERONICA,MEHTA,73.48
16641,JULIA,BAILEY,2211.672
21922,BAILEY,WARD,1000.438
18950,LAUREN,ALEXANDER,2126.702
16150,NICOLE,THOMPSON,639.96
18654,THOMAS,LOPEZ,1799.037
15978,XAVIER,WALKER,9.57
28265,SHIRLEEN,TRAVERS,43.624
28128,JEREMIAH,LEE,25.88
28579,GRACE,ROSS,14.56
21705,WARREN,SHARMA,63.604
17328,MICHELLE,COX,808.124
26404,TRISHA,WU,1796.154
15848,GABRIELLE,HERNANDEZ,43.624
16720,MORGAN,PERRY,43.624
22787,ANDREA,SANCHEZ,667.43
12978,DANIELLE,JAMES,66.13
25326,HUNTER,SCOTT,102.037
26678,MIRANDA,HUGHES,4.99
25316,RONNIE,ZHU,9.98
15581,TONI,PEREZ,156.554
23027,FERNANDO,GRIFFIN,72.25
27122,ERNEST,LIANG,793.283
28891,JASMINE,SMITH,41.624
18156,TRISHA,ZHANG,93.184
18656,CHARLES,CLARK,587.086
23312,SHEENA,LAL,27.268
14462,BETH,SANZ,43.96
13820,DANNY,ALVAREZ,2084.098
29437,HALEY,BELL,54.95
26843,NOAH,GONZALEZ,209.96
23210,TIMOTHY,GRAY,572.94
23951,LINDSAY,BECKER,70.25
16104,JORDAN,HERNANDEZ,2176.38
23851,MARIAH,ROGERS,539.99
25550,KRISTA,MUNOZ,574.98
27808,CHRISTOPHER,CLARK,898.944
19430,SHARON,GOEL,95.594
19858,JENNA,COLLINS,117.086
17504,ANNA,WILLIAMS,799.45
25484,BAILEY,WRIGHT,2465.782
20521,GINA,CARLSON,29.8
25693,BRANDY,SUBRAM,1263.7
20131,CAROLYN,GUTIERREZ,41.624
18561,CAROL,TORRES,2156.37
20778,SETH,RAMIREZ,110.7
20454,FERNANDO,MARTINEZ,45.27
14867,LAUREN,RICHARDSON,839.48
12894,NATALIE,WALKER,71.95
27307,ANDRE,PRASAD,102.95
21091,ASHLEY,JENKINS,35.913
24984,WILLIAM,MOORE,40.58
12952,JENNIFER,HUGHES,56.93
12725,GABRIELLE,JAMES,134.56
28396,REBEKAH,MUNOZ,1034.082
20099,DEVON,XIE,14.97
13061,ETHAN,ANDERSON,113.036
25631,JULIE,DENG,45.614
12534,KATIE,SHAN,17.288
23369,MORGAN,WASHINGTON,622.94
20293,RACHEL,JACKSON,69.99
21174,ANDRE,SMITH,42.28
27771,TERRANCE,SUBRAM,777.34
24066,BRITTNEY,WEST,2257.132
28680,HANNAH,BROWN,62.54
25488,DAWN,YE,1000.438
23134,ALYSSA,ROBINSON,43.624
22080,CAITLIN,SANCHEZ,77.604
14964,DAMIEN,SHEN,60.913
16748,PATRICK,PETERSON,63.97
16370,MOLLY,GONZALEZ,21.98
21142,MASON,BROOKS,90.86
16347,RAUL,SHARMA,2102.288
29344,GILBERT,YE,557.97
21637,RICHARD,LEWIS,1034.082
20484,GABRIELLA,MORGAN,1062.978
21860,JACQUELYN,GILL,4.99
17614,MASON,COOK,1700.99
19569,KELLIE,TORRES,192.47
22502,GRACE,MILLER,1734.634
23382,XAVIER,BARNES,624.594
18080,PAIGE,RICHARDSON,1774.85
25298,CEDRIC,HE,14.97
16770,CHARLES,ROGERS,2216.553
13030,SOPHIA,LOPEZ,98.95
23256,MARIO,CHANDE,112.046
28418,KELLI,ZHU,1051.37
29022,SYDNEY,DIAZ,88.96
18439,ANGELA,COLEMAN,1700.99
26176,JASON,HAYES,9.98
19235,KAYLA,BENNETT,118.057
23741,DANA,ROMERO,32.6
15741,ISABELLA,ALLEN,88.047
26086,SEAN,COX,179.96
26412,KATE,CHANDE,119.77
23203,DALTON,JENKINS,104.95
22690,KURT,LUO,2265.777
14625,BENJAMIN,SIMMONS,14.56
29039,XAVIER,HAYES,14.97
23579,JARED,RICHARDSON,69.96
23488,LUIS,NELSON,9.98
27732,KATHERINE,WHITE,60.268
21038,PEDRO,LOPEZ,590.923
29050,JACK,RUSSELL,112.269
25599,AARON,RUSSELL,1054.428
21930,MARISSA,PERRY,1160.062
28125,DALTON,JACKSON,9.98
20015,JENNA,KING,564.99
17178,TRISHA,LIANG,27.268
15324,RENEE,SERRANO,113.178
29082,SABRINA,RAMOS,742.35
16213,KAYLEE,TURNER,188.231
13954,EDDIE,RAMOS,199.604
15846,JULIAN,FLORES,4704.362
25147,SAMANTHA,BROWN,43.624
20976,JACLYN,KUMAR,85.95
18473,NATHANIEL,ROGERS,134.56
27913,BRITTNEY,ZHENG,9.98
13027,JEREMY,PATTERSON,2097.638
13215,COLLEEN,SHARMA,107.564
18025,BENJAMIN,FLORES,69.55
23018,RICHARD,WHITE,630.93
28012,IAN,STEWART,14.56
22911,GREGORY,RAJE,48.614
23627,ADRIENNE,NAVARRO,45.614
28703,FELICIA,SUAREZ,2419.06
27357,VICTOR,GUTIERREZ,69.99
23131,CAITLIN,PETERSON,89.97
22510,LORI,GILL,1772.268
22918,CALVIN,JAI,9.98
16868,XAVIER,JACKSON,2076.0
19488,JAMIE,LIN,58.913
18226,JOSEPH,WALKER,1775.96
23706,MACKENZIE,COOPER,539.99
11639,ANGELICA,PERRY,121.702
20362,SETH,GONZALEZ,69.99
18066,STEVE,HE,2122.692
17462,JESSE,ROGERS,2094.078
23833,KEVIN,GONZALES,746.55
22616,JAKE,ZHANG,1734.634
18999,MACKENZIE,WATSON,1754.98
20961,KEITH,GOLDBERG,7.98
19415,DEVIN,COLLINS,1734.634
19709,CHRISTIAN,MARTIN,238.164
28490,KRISTA,RAMOS,812.19
26128,SAMUEL,PHILLIPS,106.594
25233,NATHANIEL,WARD,14.56
18405,SHEILA,GUTIERREZ,4.99
11672,CHAD,JAI,136.086
25209,EMMA,WALKER,108.98
14376,FAITH,TORRES,70.047
